id,nity_area,caseno,Date,block,Type,Type_desc,Where,Arrest,Domestic,District,Community_area,Year,Time,Latitude,Longitude,IPC,Session,Day
5303,12592264,JF112694,14-01-2022,004XX N LONG AVE,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,TRUE,TRUE,15,25,2015,1:30:00,31.36081336,80.84378311,352,Late Night,Sunday
5304,12592164,JF112585,14-01-2022,001XX S PARKSIDE AVE,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,15,25,2015,7:00:00,31.24567065,79.9693441,352,Early Morning,Sunday
5305,12594504,JF115424,14-01-2022,0000X E ADAMS ST,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1,32,2015,6:00:00,30.08675749,79.80036442,427,Early Morning,Sunday
5306,12592880,JF112635,14-01-2022,057XX S ARTESIAN AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,8,63,2015,12:30:00,29.44800159,78.92004754,352,Noon,Sunday
5307,12592786,JF113230,14-01-2022,102XX S YALE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,5,49,2015,11:17:00,29.53932757,78.58768403,352,Morning,Sunday
5308,12592615,JF113052,14-01-2022,016XX E 95TH ST,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,RESTAURANT,FALSE,FALSE,4,51,2015,5:00:00,30.51234658,77.86520827,392,Early Morning,Sunday
5309,12595366,JF116444,14-01-2022,028XX S ST LOUIS AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,10,30,2015,11:00:00,30.3546511,78.0755001,427,Morning,Sunday
5310,12594034,JF114777,14-01-2022,016XX N ADA ST,THEFT,OVER $500,STREET,FALSE,FALSE,14,24,2015,9:00:00,30.83869364,79.9281214,378,Morning,Sunday
5311,12592583,JF112763,14-01-2022,065XX N SAYRE AVE,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,16,10,2015,2:37:00,28.96687871,80.09567649,379,Late Night,Sunday
5312,12592116,JF112551,14-01-2022,096XX S LOWE AVE,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,22,73,2015,9:56:00,29.79858438,78.21232762,378,Morning,Sunday
5313,12594538,JF115440,14-01-2022,067XX S RIDGELAND AVE,THEFT,OVER $500,STREET,FALSE,FALSE,3,43,2015,7:00:00,29.75340838,79.03398282,378,Early Morning,Sunday
5314,12592901,JF112682,14-01-2022,049XX S SEELEY AVE,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,9,61,2015,1:30:00,30.88750312,81.17417833,352,Late Night,Sunday
5315,12593191,JF113126,14-01-2022,018XX E 79TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,4,43,2015,7:45:00,29.54295381,77.8468391,352,Early Morning,Sunday
5316,12595535,JF115359,14-01-2022,003XX N MORGAN ST,BURGLARY,UNLAWFUL ENTRY,CONSTRUCTION SITE,FALSE,FALSE,12,28,2015,2:30:00,30.81119874,78.99212609,379,Late Night,Sunday
5317,12597765,JF113205,14-01-2022,017XX W DEVON AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,24,1,2015,11:05:00,31.51216082,79.14490319,427,Morning,Sunday
5318,12592208,JF112472,14-01-2022,065XX S INGLESIDE AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,3,42,2015,10:19:00,30.01905208,77.8736383,427,Morning,Sunday
5319,12596265,JF117585,04-01-2022,057XX S CICERO AVE,THEFT,$500 AND UNDER,AIRPORT VENDING ESTABLISHMENT,FALSE,FALSE,8,56,2015,14:30:00,30.09810861,79.21207352,378,Noon,Thursday
5320,12592480,JF113089,14-01-2022,006XX N LATROBE AVE,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,FALSE,TRUE,15,25,2015,6:00:00,30.49478226,77.61281705,377,Early Morning,Sunday
5321,12592665,JF113100,14-01-2022,040XX W 26TH ST,THEFT,RETAIL THEFT,DRUG STORE,FALSE,FALSE,10,30,2015,12:00:00,29.9229151,77.60557245,378,Noon,Sunday
5322,12592723,JF113223,14-01-2022,114XX S MAY ST,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,22,75,2015,12:00:00,29.38039592,79.35255991,378,Noon,Sunday
5323,12591820,JF112144,14-01-2022,036XX W IRVING PARK RD,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,17,16,2015,12:10:00,29.73962119,81.00212631,352,Noon,Sunday
5324,12593665,JF113679,14-01-2022,092XX S DUNBAR AVE,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,6,49,2015,6:00:00,29.17503655,79.43848715,378,Early Morning,Sunday
5325,12592224,JF112423,14-01-2022,063XX S WESTERN AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,TRUE,FALSE,8,66,2015,9:30:00,28.71203784,79.21598172,427,Morning,Sunday
5326,12592613,JF113146,14-01-2022,037XX W DIVISION ST,NARCOTICS,SOLICIT NARCOTICS ON PUBLIC WAY,SIDEWALK,TRUE,FALSE,11,23,2015,9:20:00,29.93103459,80.53882177,29,Morning,Sunday
5327,12593455,JF113341,14-01-2022,009XX W VAN BUREN ST,THEFT,OVER $500,STREET,FALSE,FALSE,12,28,2015,7:00:00,31.40857783,78.65981132,378,Early Morning,Sunday
5328,12595263,JF116269,14-01-2022,047XX S KEDZIE AVE,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,8,58,2015,3:00:00,29.58536501,78.97016131,427,Late Night,Sunday
5329,12592655,JF113107,14-01-2022,006XX S STATE ST,ASSAULT,SIMPLE,CTA TRAIN,FALSE,FALSE,1,32,2015,8:03:00,28.87093196,81.01657774,352,Morning,Sunday
5330,12592446,JF113039,14-01-2022,071XX S STATE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,3,69,2015,6:37:00,29.9248157,80.58544426,279,Early Morning,Sunday
5331,12591833,JF112139,14-01-2022,0000X W 79TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,6,44,2015,12:26:00,30.78498966,79.46975346,279,Noon,Sunday
5332,12593047,JF113674,14-01-2022,066XX S KEDVALE AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,8,65,2015,6:00:00,30.76198214,79.01964353,427,Early Morning,Sunday
5333,12593046,JF113665,14-01-2022,005XX E 80TH ST,THEFT,$500 AND UNDER,APARTMENT,FALSE,TRUE,6,44,2015,1:30:00,29.2393187,80.51051887,378,Late Night,Sunday
5334,12591997,JF112361,14-01-2022,100XX S MICHIGAN AVE,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,FALSE,FALSE,5,49,2015,8:45:00,29.43226615,79.95926906,427,Morning,Sunday
5335,12595870,JF116385,14-01-2022,016XX N CALIFORNIA AVE,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,14,24,2015,7:05:00,29.42643688,77.61102036,378,Early Morning,Sunday
5336,12592281,JF112712,14-01-2022,059XX N GLENWOOD AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,20,77,2015,11:00:00,29.51828773,78.03828721,427,Morning,Sunday
5337,12594781,JF113060,14-01-2022,077XX S CHRISTIANA AVE,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,8,70,2015,7:15:00,28.64122512,78.44304065,352,Early Morning,Sunday
5338,12594150,JF114657,14-01-2022,052XX N ORIOLE AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,16,10,2015,12:00:00,30.78346367,79.66097092,427,Noon,Sunday
5339,12596643,JF118117,05-01-2022,014XX S BLUE ISLAND AVE,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,12,28,2015,13:00:00,31.34956381,79.06391751,378,Noon,Friday
5340,12592825,JF113216,14-01-2022,016XX E 92ND ST,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,4,48,2015,11:18:00,29.68206628,78.20086246,352,Morning,Sunday
5341,12596275,JF117611,14-01-2022,033XX W 63RD ST,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,8,66,2015,12:00:00,28.92877388,80.23969261,378,Noon,Sunday
5342,12592383,JF112770,14-01-2022,001XX E SUPERIOR ST,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,TRUE,FALSE,18,8,2015,2:51:00,28.74028792,81.18105487,279,Late Night,Sunday
5343,12593160,JF113750,14-01-2022,008XX N LARAMIE AVE,THEFT,OVER $500,CTA TRAIN,FALSE,FALSE,15,25,2015,6:30:00,28.82058945,78.02911114,378,Early Morning,Sunday
5344,12592409,JF112878,14-01-2022,015XX W GRANVILLE AVE,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,FALSE,FALSE,24,77,2015,3:15:00,30.27785663,80.31526426,352,Late Night,Sunday
5345,12591919,JF112219,14-01-2022,104XX S BENSLEY AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,4,51,2015,3:59:00,30.5120486,77.8957293,427,Late Night,Sunday
5346,12596831,JF118152,13-01-2022,098XX S CHARLES ST,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,22,72,2015,7:38:00,28.93841732,78.59621784,38-42,Early Morning,Saturday
5347,12593262,JF113083,14-01-2022,017XX W 79TH ST,ASSAULT,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,6,71,2015,6:51:00,30.31335974,77.56836437,352,Early Morning,Sunday
5348,12591882,JF112192,14-01-2022,031XX N KILPATRICK AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,25,19,2015,2:44:00,30.95953891,77.8906213,427,Late Night,Sunday
5349,12592690,JF113180,14-01-2022,021XX W PENSACOLA AVE,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,19,5,2015,10:10:00,31.46242549,77.56275746,427,Morning,Sunday
5350,12592711,JF113199,14-01-2022,067XX S JEFFERY BLVD,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,3,43,2015,10:42:00,28.53229637,79.72689184,352,Morning,Sunday
5351,12592748,JF112215,14-01-2022,017XX W HOWARD ST,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,FALSE,FALSE,24,1,2015,2:11:00,30.63315673,78.31907087,427,Late Night,Sunday
5352,12591911,JF112204,14-01-2022,105XX S EDBROOKE AVE,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,5,49,2015,3:11:00,31.54375367,78.14159208,352,Late Night,Sunday
5353,12592634,JF112959,14-01-2022,007XX E 84TH PL,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,6,44,2015,5:25:00,31.16957625,81.05050857,352,Early Morning,Sunday
5354,12593075,JF113141,14-01-2022,023XX W OHIO ST,BURGLARY,HOME INVASION,APARTMENT,FALSE,FALSE,12,24,2015,11:47:00,29.31394999,80.69575329,379,Morning,Sunday
5355,12591978,JF112208,14-01-2022,0000X N DEARBORN ST,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA PLATFORM,FALSE,FALSE,1,32,2015,3:32:00,31.49751756,79.43591412,352,Late Night,Sunday
5356,12591848,JF112198,14-01-2022,002XX E HURON ST,BATTERY,SIMPLE,HOSPITAL BUILDING / GROUNDS,FALSE,FALSE,18,8,2015,3:00:00,30.25155886,79.24644326,352,Late Night,Sunday
5357,12592405,JF112925,14-01-2022,027XX W 68TH ST,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,HOSPITAL BUILDING / GROUNDS,FALSE,FALSE,8,66,2015,4:15:00,28.5250924,80.61888027,38-42,Early Morning,Sunday
5358,12592971,JF113564,14-01-2022,055XX N MANGO AVE,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,FALSE,FALSE,16,11,2015,2:45:00,29.65396299,78.75020058,206,Late Night,Sunday
5359,12594924,JF115301,14-01-2022,002XX E ERIE ST,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,18,8,2015,1:00:00,30.26548515,80.29839685,378,Late Night,Sunday
5360,12592196,JF112571,14-01-2022,047XX N MALDEN ST,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,19,3,2015,4:00:00,29.26930989,79.80700771,352,Early Morning,Sunday
5361,12596799,JF117643,09-01-2022,022XX N CENTRAL PARK AVE,THEFT,OVER $500,TAXICAB,FALSE,FALSE,25,22,2015,15:15:00,28.88110578,81.09863943,378,Noon,Tuesday
5362,12592240,JF112646,14-01-2022,085XX S CALUMET AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,6,44,2015,3:00:00,29.93983623,77.89593363,279,Late Night,Sunday
5363,12592863,JF113393,14-01-2022,028XX W WASHINGTON BLVD,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,12,27,2015,10:00:00,29.15133299,80.32943447,378,Morning,Sunday
5364,12592912,JF112677,14-01-2022,065XX N SHERIDAN RD,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,24,1,2015,1:25:00,29.68954402,80.42667721,378,Late Night,Sunday
5365,12592435,JF112758,14-01-2022,047XX S PRAIRIE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,2,38,2015,3:06:00,31.38951187,77.54009799,352,Late Night,Sunday
5366,12596379,JF117178,14-01-2022,010XX W GRANVILLE AVE,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,24,77,2015,7:00:00,31.10171743,80.11537356,378,Early Morning,Sunday
5367,12593837,JF114648,14-01-2022,037XX W 60TH ST,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,8,65,2015,4:00:00,30.95666718,77.67684376,378,Early Morning,Sunday
5368,12592341,JF112813,14-01-2022,019XX E 86TH ST,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,4,45,2015,12:00:00,31.03326731,78.77242128,38-42,Noon,Sunday
5369,12592417,JF113009,14-01-2022,009XX N KEDVALE AVE,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,11,23,2015,1:00:00,29.80692164,79.33390413,38-42,Late Night,Sunday
5370,12591873,JF112174,14-01-2022,028XX N SHEFFIELD AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,19,6,2015,1:42:00,30.0492519,78.82263467,352,Late Night,Sunday
5371,12593300,JF112933,14-01-2022,060XX S SANGAMON ST,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,ALLEY,FALSE,FALSE,7,68,2015,5:25:00,30.35217932,80.71245531,392,Early Morning,Sunday
5372,12591934,JF112242,14-01-2022,069XX S INDIANA AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,3,69,2015,5:20:00,31.48287353,79.81964533,427,Early Morning,Sunday
5373,12592128,JF112544,14-01-2022,042XX N KEDZIE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,17,16,2015,11:15:00,30.144865,79.40125776,279,Morning,Sunday
5374,12592681,JF113053,14-01-2022,036XX S LAKE PARK AVE,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",APARTMENT,FALSE,FALSE,2,36,2015,7:00:00,29.73343109,80.31532551,352,Early Morning,Sunday
5375,12592309,JF112693,14-01-2022,040XX N LINCOLN AVE,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,19,5,2015,1:45:00,30.94284897,78.93049018,352,Late Night,Sunday
5376,12592691,JF113202,14-01-2022,052XX N RESERVE AVE,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,FALSE,FALSE,16,76,2015,4:15:00,31.48024862,78.01996101,441,Early Morning,Sunday
5377,12593621,JF114223,14-01-2022,081XX S SANGAMON ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,6,71,2015,10:30:00,31.0094559,77.56323824,427,Morning,Sunday
5378,12592000,JF112347,14-01-2022,032XX S NORMAL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,9,60,2015,1:42:00,29.73636811,78.59445858,279,Late Night,Sunday
5379,12592074,JF112499,14-01-2022,052XX S PARKSIDE AVE,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,FALSE,8,56,2015,9:00:00,31.52588571,77.93936666,38-42,Morning,Sunday
5380,12592643,JF113095,14-01-2022,025XX S WASHTENAW AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,10,30,2015,7:57:00,30.31067417,79.18692387,427,Early Morning,Sunday
5381,12591889,JF112220,14-01-2022,024XX W CULLOM AVE,CRIMINAL TRESPASS,TO VEHICLE,STREET,FALSE,FALSE,19,5,2015,4:10:00,29.98400604,80.71517803,441,Early Morning,Sunday
5382,12592479,JF112834,14-01-2022,059XX W SUPERIOR ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,15,25,2015,4:08:00,29.10280634,79.00485725,427,Early Morning,Sunday
5383,12592766,JF113270,14-01-2022,002XX W 47TH ST,ROBBERY,ATTEMPT ARMED - HANDGUN,STREET,FALSE,FALSE,2,37,2015,11:00:00,31.23102844,80.87969951,392,Morning,Sunday
5384,12594280,JF115044,14-01-2022,051XX S LAPORTE AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,8,56,2015,12:00:00,29.50197431,79.72797149,378,Noon,Sunday
5385,12594603,JF112501,14-01-2022,010XX E 90TH ST,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,4,47,2015,8:00:00,30.92342169,77.86224968,379,Morning,Sunday
5386,12592354,JF112700,14-01-2022,034XX W 60TH PL,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,OTHER (SPECIFY),FALSE,TRUE,8,66,2015,1:30:00,28.80525847,79.36604159,38-42,Late Night,Sunday
5387,12593490,JF114138,14-01-2022,036XX N AVONDALE AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,17,16,2015,7:00:00,29.60077488,77.52478145,427,Early Morning,Sunday
5388,12592753,JF113239,14-01-2022,016XX S HOMAN AVE,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,VEHICLE NON-COMMERCIAL,FALSE,FALSE,10,29,2015,11:18:00,29.92280101,78.06396076,392,Morning,Sunday
5389,12592991,JF112491,14-01-2022,0000X W 87TH ST,ASSAULT,SIMPLE,GROCERY FOOD STORE,FALSE,FALSE,6,44,2015,10:40:00,31.33808777,79.63974444,352,Morning,Sunday
5390,12592467,JF112637,14-01-2022,111XX S ESMOND ST,ASSAULT,SIMPLE,STREET,FALSE,TRUE,22,75,2015,12:38:00,31.506143,77.93153919,352,Noon,Sunday
5391,12592625,JF112894,14-01-2022,132XX S EXCHANGE AVE,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,4,55,2015,4:50:00,30.66973363,80.2197428,378,Early Morning,Sunday
5392,12594567,JF115487,14-01-2022,026XX W FULLERTON AVE,THEFT,OVER $500,OTHER (SPECIFY),FALSE,FALSE,14,22,2015,10:00:00,28.86753317,79.69515158,378,Morning,Sunday
5393,12592188,JF112488,14-01-2022,030XX E 78TH ST,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,FALSE,FALSE,4,43,2015,10:00:00,29.32833646,78.26954007,352,Morning,Sunday
5394,12592232,JF112592,14-01-2022,033XX W ROOSEVELT RD,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,FALSE,FALSE,11,29,2015,12:00:00,30.45268671,79.31987134,427,Noon,Sunday
5395,12595344,JF116470,14-01-2022,008XX S PLYMOUTH CT,BATTERY,SIMPLE,FACTORY / MANUFACTURING BUILDING,FALSE,FALSE,1,32,2015,12:00:00,28.81041003,78.40297182,352,Noon,Sunday
5396,12592882,JF113429,14-01-2022,025XX N LINDER AVE,THEFT,OVER $500,APARTMENT,FALSE,FALSE,25,19,2015,3:56:00,28.67197342,79.52619548,378,Late Night,Sunday
5397,12592096,JF112283,14-01-2022,039XX W GLADYS AVE,BATTERY,AGGRAVATED - HANDGUN,ALLEY,FALSE,FALSE,11,26,2015,7:25:00,29.246338,78.3441378,352,Early Morning,Sunday
5398,12592906,JF113439,14-01-2022,009XX N WESTERN AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,12,24,2015,5:00:00,30.35740385,80.81737049,378,Early Morning,Sunday
5399,12594537,JF115403,14-01-2022,0000X E ADAMS ST,CRIMINAL DAMAGE,TO VEHICLE,CTA PARKING LOT / GARAGE / OTHER PROPERTY,FALSE,FALSE,1,32,2015,4:00:00,30.88884284,78.28735225,427,Early Morning,Sunday
5400,12592289,JF112784,14-01-2022,034XX N SOUTHPORT AVE,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,19,6,2015,3:25:00,29.31663848,78.83422147,378,Late Night,Sunday
5401,12593118,JF113125,14-01-2022,039XX W WASHINGTON BLVD,OTHER OFFENSE,TELEPHONE THREAT,STREET,FALSE,FALSE,11,26,2015,7:00:00,28.94382782,79.2366809,38-42,Early Morning,Sunday
5402,12596332,JF117642,12-01-2022,007XX W LAKE ST,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,12,28,2015,19:00:00,30.6543601,78.62390694,378,Evening,Friday
5403,12592673,JF113097,14-01-2022,058XX S MICHIGAN AVE,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,FALSE,TRUE,2,40,2015,7:49:00,30.83348472,79.81810976,352,Early Morning,Sunday
5404,12592005,JF112356,14-01-2022,090XX S MICHIGAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,FALSE,FALSE,6,44,2015,5:05:00,30.09054499,80.26491348,279,Early Morning,Sunday
5405,12597962,JF119542,13-01-2022,0000X E LOWER WACKER DR,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1,32,2015,8:00:00,31.05718149,77.56924216,279,Morning,Saturday
5406,12592397,JF112746,14-01-2022,071XX S WESTERN AVE,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,SMALL RETAIL STORE,TRUE,FALSE,8,66,2015,2:30:00,30.22181426,78.7713938,392,Late Night,Sunday
5407,12596415,JF117021,13-01-2022,042XX W CONGRESS PKWY,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,11,26,2015,12:00:00,29.65767195,80.3821402,279,Noon,Saturday
5408,12592698,JF113001,14-01-2022,105XX S RHODES AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,5,49,2015,6:10:00,30.62328132,78.83152099,427,Early Morning,Sunday
5409,12593734,JF113694,14-01-2022,050XX S ARTESIAN AVE,THEFT,$500 AND UNDER,APARTMENT,FALSE,TRUE,9,63,2015,10:00:00,30.37401397,79.53129814,378,Morning,Sunday
5410,12592249,JF112691,14-01-2022,024XX W DIVISION ST,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,TRUE,12,24,2015,1:20:00,29.58939271,80.19775846,38-42,Late Night,Sunday
5411,12593116,JF113653,14-01-2022,010XX E 41ST ST,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,FALSE,FALSE,2,36,2015,2:00:00,28.56018273,78.91973717,279,Late Night,Sunday
5412,12592118,JF112537,14-01-2022,014XX S ASHLAND AVE,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,12,28,2015,11:30:00,29.58581341,79.32184681,378,Morning,Sunday
5413,12592250,JF112632,14-01-2022,003XX S SACRAMENTO BLVD,ROBBERY,ARMED - HANDGUN,GAS STATION,FALSE,FALSE,11,27,2015,12:48:00,29.62583419,80.76152554,392,Noon,Sunday
5414,12593208,JF113854,14-01-2022,014XX W FOSTER AVE,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,20,77,2015,1:00:00,31.10949212,80.81127317,206,Late Night,Sunday
5415,12592210,JF112362,14-01-2022,021XX W 23RD PL,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,TRUE,FALSE,10,31,2015,8:05:00,29.14868299,77.56405711,38-42,Morning,Sunday
5416,12592604,JF112202,14-01-2022,020XX E 87TH ST,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,4,45,2015,2:44:00,29.48389593,80.04445705,379,Late Night,Sunday
5417,12593376,JF114001,14-01-2022,017XX W PRYOR AVE,THEFT,$500 AND UNDER,SCHOOL - PUBLIC BUILDING,FALSE,FALSE,22,75,2015,11:45:00,28.75787614,78.25142148,378,Morning,Sunday
5418,12592648,JF112975,14-01-2022,061XX N WINTHROP AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,24,77,2015,5:13:00,29.82759633,79.91283035,352,Early Morning,Sunday
5419,12594946,JF115305,14-01-2022,002XX E ERIE ST,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,FALSE,FALSE,18,8,2015,1:15:00,29.13921643,81.15455993,206,Late Night,Sunday
5420,12595715,JF116774,14-01-2022,017XX N MASON AVE,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,APARTMENT,FALSE,FALSE,25,25,2015,10:30:00,29.05507095,78.5151686,377,Morning,Sunday
5421,12592733,JF113237,14-01-2022,0000X E 35TH ST,ASSAULT,SIMPLE,CTA STATION,TRUE,FALSE,2,35,2015,11:59:00,31.4327386,80.92890346,352,Morning,Sunday
5422,12592066,JF112248,14-01-2022,098XX S COMMERCIAL AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,4,51,2015,4:45:00,29.22903205,80.72029859,427,Early Morning,Sunday
5423,12592455,JF113056,14-01-2022,006XX S MICHIGAN AVE,THEFT,POCKET-PICKING,SIDEWALK,FALSE,FALSE,1,32,2015,7:00:00,31.52190325,80.1552921,378,Early Morning,Sunday
5424,12592722,JF113193,14-01-2022,117XX S MARSHFIELD AVE,ROBBERY,ARMED - HANDGUN,GROCERY FOOD STORE,FALSE,FALSE,22,75,2015,9:28:00,30.19701074,80.14745432,392,Morning,Sunday
5425,12592697,JF113127,14-01-2022,002XX E 121ST PL,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,5,53,2015,6:00:00,30.3931486,81.14288683,352,Early Morning,Sunday
5426,12592580,JF112868,14-01-2022,045XX N MULLIGAN AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,16,15,2015,4:17:00,29.49379892,79.71972716,352,Early Morning,Sunday
5427,12593727,JF114495,14-01-2022,054XX S HYDE PARK BLVD,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,2,41,2015,12:00:00,28.64009289,80.35219281,378,Noon,Sunday
5428,12591822,JF112163,14-01-2022,064XX N SHERIDAN RD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,24,1,2015,12:30:00,29.4350942,80.03273078,279,Noon,Sunday
5429,12592003,JF112388,14-01-2022,083XX S CREGIER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,4,45,2015,12:00:00,30.39962927,79.57666017,279,Noon,Sunday
